,2LD,SS,SS_url,i_2LD,i_url,isPhishing,language,title,url,xLink
20,1.0,0.002158855806422596,0.1111111111111111,0.055062166962699825,0.3333333333333333,1,0.0,1.0,0.004056795131845842,0.5
21,0.391304347826087,1.0,0.09580838323353294,0.003552397868561279,0.5416666666666666,1,0.0,1.0,0.04770017035775128,1.0
22,0.52,0.0975609756097561,0.003703703703703704,0.035398230088495575,0.05555555555555555,1,0.0,1.0,0.0594059405940594,0.2857142857142857
23,0.5555555555555556,0.012069736253911488,0.0013157894736842105,0.0009474182851729038,0.06666666666666667,1,0.0,1.0,0.001401541695865452,1.0
24,0.3888888888888889,0.000611807892321811,0.026047565118912798,0.005823627287853577,0.46511627906976744,1,0.0,1.0,0.005474095796676442,0.15384615384615385
25,0.5789473684210527,0.036755386565272496,0.020869565217391306,0.01680310211115898,0.4878048780487805,1,0.0,1.0,0.06405693950177936,0.2222222222222222
26,0.8181818181818182,0.0033889795406049955,0.06993006993006994,0.02364066193853428,0.26666666666666666,1,0.0,1.0,0.005128205128205128,0.2222222222222222
27,0.44,0.005194805194805195,0.04070796460176991,0.008043434546551377,0.5263157894736842,1,0.0,1.0,0.007324044301536263,0.36363636363636365
28,0.4,0.02449479485609308,0.045454545454545456,0.00047781214164089377,0.5555555555555556,1,0.0,1.0,0.034482758620689655,0.2857142857142857
29,0.6470588235294118,0.0019664804469273745,0.04491725768321513,0.023455824863174355,0.45714285714285713,1,0.0,1.0,0.017857142857142856,0.2222222222222222
30,0.6470588235294118,1.0,0.15517241379310345,0.07011070110701106,0.48484848484848486,1,0.0,1.0,0.027332704995287466,1.0
31,0.4782608695652174,0.12033195020746888,0.00333889816360601,0.006872852233676976,0.05555555555555555,1,0.0,1.0,0.02040816326530612,0.2857142857142857
32,0.36585365853658536,0.0016354121238552116,0.011992005329780146,0.004366812227074236,0.6326530612244898,1,0.0,1.0,0.009502515371716043,0.2857142857142857
33,0.5294117647058824,0.0672782874617737,0.0437375745526839,0.00841874084919473,0.37254901960784315,1,0.0,1.0,0.0003683919690550746,0.5555555555555556
34,0.44,1.0,0.06040268456375839,0.010707635009310988,0.3333333333333333,1,0.0,1.0,0.016439909297052153,1.0
35,0.35294117647058826,0.002364066193853428,0.01098901098901099,0.056179775280898875,0.09090909090909091,1,0.0,1.0,0.3111111111111111,0.5
36,1.0,0.004214785467419708,0.005316578057032383,0.005672149744753261,0.1956521739130435,1,0.0,1.0,0.0015151515151515152,0.5714285714285714
37,0.5,0.00020130850528434828,0.05470459518599562,0.03711790393013101,0.6470588235294118,1,0.0,1.0,0.045454545454545456,0.2857142857142857
38,0.46153846153846156,0.011848341232227487,0.0125,0.0007171029042667623,0.06666666666666667,1,0.07142857142857142,1.0,0.0012322858903265558,1.0
39,0.5,0.000858000858000858,0.03018867924528302,0.011142061281337047,0.5526315789473685,1,0.0,1.0,0.001937984496124031,0.5
40,0.8571428571428571,0.007249466950959489,0.026972353337828724,0.025168815224063844,0.6363636363636364,1,0.0,1.0,0.0025306964101602775,0.5714285714285714
41,0.7142857142857143,1.0,0.2608695652173913,0.037894736842105266,0.5,1,0.0,1.0,0.0625,1.0
42,0.38461538461538464,0.0016771631982475355,0.020292207792207792,0.005816135084427768,0.41509433962264153,1,0.0,1.0,0.0003255208333333333,0.5714285714285714
43,0.44,0.0015712976299594081,0.028838659392049885,0.004160688665710187,0.6346153846153846,1,0.0,1.0,0.0003477051460361613,0.2857142857142857
44,0.2765957446808511,6.010157165609881e-05,0.005305039787798408,0.05263157894736842,0.05555555555555555,1,0.0,1.0,1.0,1.0
45,0.4,0.00014885382554331647,0.0821917808219178,0.009921671018276762,0.4,1,0.0,1.0,0.034924330616996506,1.0
46,0.52,0.011804384485666104,0.0032102728731942215,0.004916420845624385,0.07142857142857142,1,0.0,1.0,0.0001852366398073539,0.5
47,0.6,0.00018733608092918696,0.014028056112224449,0.008909630886720407,0.62,1,0.0,1.0,0.00028669724770642203,0.2222222222222222
48,0.5384615384615384,9.51746454744456e-05,0.10582010582010581,0.04921259842519685,0.4594594594594595,1,0.0,1.0,0.005,0.5
49,0.4838709677419355,0.046747967479674794,0.09782608695652174,0.08745247148288973,0.3684210526315789,1,0.0,1.0,0.12837837837837837,0.2857142857142857
50,0.6666666666666666,0.0017588430721125659,0.02112676056338028,0.03333333333333333,0.7045454545454546,1,0.0,1.0,0.016820401519262073,0.2857142857142857
51,0.3333333333333333,1.0,0.07114624505928854,0.0945945945945946,0.5555555555555556,1,0.0,1.0,0.006289308176100629,0.2857142857142857
52,0.5652173913043478,0.012954097437341595,0.017117614577581448,0.0676056338028169,0.574468085106383,1,0.0,1.0,0.04962406015037594,0.2857142857142857
53,0.42857142857142855,0.00023969319271332693,0.011011011011011011,0.05154639175257732,0.3584905660377358,1,0.0,1.0,0.004761904761904762,0.2857142857142857
54,0.6470588235294118,0.5,0.12631578947368421,0.006172839506172839,0.3125,1,0.0,1.0,0.002364066193853428,0.5555555555555556
55,0.7272727272727273,0.022917831190609278,0.001841620626151013,0.029017857142857144,0.046511627906976744,1,0.0,1.0,0.0030165912518853697,0.2857142857142857
56,0.4,0.011235955056179775,0.057971014492753624,0.008746355685131196,0.5483870967741935,1,0.0,1.0,0.0009233610341643582,0.2857142857142857
57,0.5833333333333334,0.027177269919703522,0.011229314420803783,0.008905852417302799,0.35555555555555557,1,0.0,1.0,0.01699129714048902,0.5555555555555556
58,0.48148148148148145,0.0022181731759486653,0.01730920535011802,0.012200435729847494,0.36538461538461536,1,0.0,1.0,0.003976143141153081,0.5714285714285714
59,0.5238095238095238,0.005847953216374269,0.1388888888888889,0.04282407407407408,0.34782608695652173,1,0.0,1.0,0.0106951871657754,0.5
60,0.3157894736842105,0.003375421927740968,0.02165087956698241,0.02857142857142857,0.3888888888888889,1,0.0,1.0,0.00258732212160414,0.2857142857142857
61,0.52,0.011284722222222222,0.0030165912518853697,0.003937007874015748,0.045454545454545456,1,0.0,1.0,0.0034423407917383822,0.2857142857142857
62,0.5555555555555556,0.014756944444444444,0.05449591280653951,0.02528977871443625,0.4594594594594595,1,0.0,1.0,0.0016299918500407497,0.2857142857142857
63,0.4117647058823529,0.00038704683266675265,0.05821917808219178,0.03429355281207133,0.45161290322580644,1,0.0,1.0,1.0,1.0
64,0.5483870967741935,0.00015166109892812493,0.010887316276537834,0.020257826887661142,0.38636363636363635,1,0.0,1.0,0.0008714596949891067,0.2857142857142857
65,0.6190476190476191,0.05527638190954774,0.0058997050147492625,0.02021276595744681,0.06666666666666667,1,0.0,1.0,0.0273972602739726,0.2857142857142857
66,1.0,0.0008240626287597857,0.011904761904761904,0.02167487684729064,0.08695652173913043,1,0.0,1.0,0.08333333333333333,0.2857142857142857
67,0.52,0.022222222222222223,0.1111111111111111,0.0075919797547206545,0.5833333333333334,1,0.0,1.0,0.0038232795242141037,0.3333333333333333
68,0.8181818181818182,0.0005635390250774866,0.008976660682226212,0.008695652173913044,0.21052631578947367,1,0.0,1.0,0.0273972602739726,0.2857142857142857
69,0.5833333333333334,0.02531645569620253,0.06471816283924843,0.0415944540727903,0.6428571428571429,1,0.0,1.0,0.115,0.5
70,0.44,0.0012523481527864746,0.04519774011299435,0.007492795389048991,0.6363636363636364,1,0.0,1.0,0.05555555555555555,0.3125
71,1.0,1.0,0.09574468085106383,0.0020639834881320948,0.64,1,0.0,1.0,0.009389671361502348,0.2857142857142857
72,0.3076923076923077,0.002566380416543283,0.017241379310344827,0.034013605442176874,0.07692307692307693,1,0.0,1.0,0.0077948202162434,1.0
73,0.45454545454545453,0.045454545454545456,0.0064612326043737576,0.005133079847908745,0.23404255319148937,1,0.0,1.0,0.007485268354833572,0.5
74,0.45454545454545453,0.000507571271466035,0.011680143755615454,0.005466614603670442,0.5111111111111111,1,0.0,1.0,0.000569313976658127,0.14285714285714285
75,0.375,0.026812313803376366,0.0030165912518853697,0.006514657980456026,0.05263157894736842,1,0.0,1.0,0.008547008547008548,1.0
76,1.0,0.00015691197238349287,0.07420494699646643,0.04834605597964377,0.48717948717948717,1,0.0,1.0,0.01403061224489796,0.13333333333333333
77,0.5,0.013605442176870748,0.04416403785488959,0.02287581699346405,0.5,1,0.0,1.0,0.010309278350515464,0.5
78,1.0,1.0,0.09574468085106383,0.002061855670103093,0.64,1,0.0,1.0,0.009389671361502348,0.2857142857142857
79,0.7333333333333333,0.0010851871947911015,0.005263157894736842,0.015393073117097306,0.05128205128205128,1,0.0,1.0,0.01803713527851459,0.2857142857142857
80,0.45454545454545453,0.05235602094240838,0.016,0.015702479338842976,0.08695652173913043,1,0.2,1.0,0.0045045045045045045,1.0
81,0.6,0.008594399778209038,0.03293807641633729,0.07207207207207207,0.5121951219512195,1,0.0,1.0,0.029891304347826088,0.3333333333333333
82,1.0,0.0008240626287597857,0.011904761904761904,0.021739130434782608,0.08695652173913043,1,0.0,1.0,0.08333333333333333,0.2857142857142857
83,0.4666666666666667,0.00396290718871364,0.05278592375366569,0.0265625,0.46875,1,0.0,1.0,0.016458196181698487,0.5
84,0.40540540540540543,0.007259904584111181,0.008366533864541833,0.015725518227305217,0.3333333333333333,1,0.0,1.0,0.007380073800738007,0.2857142857142857
85,0.5555555555555556,1.0,0.09523809523809523,0.06190476190476191,0.15384615384615385,1,0.0,1.0,1.0,1.0
86,0.42857142857142855,0.003637938501515808,0.058823529411764705,0.01728395061728395,0.5151515151515151,1,0.0,1.0,0.0024183796856106408,0.25
87,0.5384615384615384,9.51746454744456e-05,0.10582010582010581,0.04921259842519685,0.4594594594594595,1,0.0,1.0,0.005,0.5
88,0.3170731707317073,0.00851063829787234,0.08015267175572519,0.024096385542168676,0.4186046511627907,1,0.0,1.0,0.00019107671730199676,0.5
89,0.6842105263157895,0.032080659945004586,0.04569420035149385,0.06354515050167224,0.6111111111111112,1,0.0,1.0,0.015748031496062992,1.0
90,0.6470588235294118,0.060263653483992465,0.0032102728731942215,0.040955631399317405,0.04878048780487805,1,0.0,1.0,0.011299435028248588,0.2857142857142857
91,0.5652173913043478,0.0025038911822426744,0.06968641114982578,0.08542713567839195,0.5666666666666667,1,0.0,1.0,1.0,0.5
92,0.47368421052631576,7.387706855791962e-05,0.000986679822397632,0.017277125086385625,0.038461538461538464,1,0.0,1.0,0.002103049421661409,0.2857142857142857
93,0.5789473684210527,0.0058309037900874635,0.062162162162162166,0.05458515283842795,0.5882352941176471,1,0.0,1.0,0.02821316614420063,0.375
94,1.0,0.0341130604288499,0.00851063829787234,1.0,0.046511627906976744,1,0.0,1.0,0.0106951871657754,0.2857142857142857
95,0.5238095238095238,0.0008080808080808081,0.04149377593360996,0.024305555555555556,0.2,1,0.0,1.0,0.006497948016415869,0.14285714285714285
96,0.5555555555555556,0.00031201248049921997,0.020554984583761562,0.05805243445692884,0.4473684210526316,1,0.0,1.0,0.01673101673101673,0.4
97,0.4444444444444444,0.0016414275124430795,0.01603206412825651,0.019003931847968544,0.39622641509433965,1,0.0,1.0,0.007380073800738007,0.5714285714285714
98,0.4074074074074074,0.04054054054054054,0.04804270462633452,0.04553415061295972,0.6764705882352942,1,0.0,1.0,0.019696969696969695,0.4
99,0.3488372093023256,0.009216589861751152,0.025,0.028985507246376812,0.1,1,0.0,1.0,1.0,0.2857142857142857
100,0.45454545454545453,0.005472788081483734,0.024024024024024024,0.014295212765957447,0.660377358490566,1,0.0,1.0,0.003153808830664726,1.0
101,0.6470588235294118,0.018740239458615304,0.048598130841121495,0.0057988402319536095,0.6470588235294118,1,0.0,1.0,0.01451378809869376,0.5714285714285714
102,0.6363636363636364,0.0392156862745098,0.11347517730496454,0.02843601895734597,0.52,1,0.0,1.0,0.03755868544600939,1.0
103,0.6470588235294118,0.0013268465280849183,0.03421633554083885,0.00749063670411985,0.6136363636363636,1,0.0,1.0,0.002805049088359046,0.2857142857142857
104,0.35294117647058826,0.02247191011235955,0.15463917525773196,0.058355437665782495,0.5,1,0.0,1.0,0.02857142857142857,1.0
105,0.5,0.09777777777777778,0.10989010989010989,0.014297385620915032,0.8095238095238095,1,0.0,1.0,0.033962264150943396,1.0
106,0.35135135135135137,0.02865995352439969,0.014571948998178506,0.023551877784850413,0.32558139534883723,1,0.0,1.0,0.0013550135501355014,0.2857142857142857
107,0.3157894736842105,0.003375421927740968,0.02165087956698241,0.02857142857142857,0.3888888888888889,1,0.0,1.0,0.00258732212160414,0.2857142857142857
108,0.7333333333333333,0.0011764259420894844,0.11607142857142858,0.03523693803159174,0.6052631578947368,1,0.0,1.0,0.000944733112895607,0.5
109,0.35294117647058826,0.00851063829787234,0.05892857142857143,0.01924447612259444,0.5957446808510638,1,0.0,1.0,0.00019107671730199676,0.5
110,0.6,1.0,0.041742286751361164,0.00995575221238938,0.5555555555555556,1,0.0,1.0,0.07662835249042145,1.0
111,0.4594594594594595,0.00021708455443395202,0.012274959083469721,0.0030555882007286404,0.28888888888888886,1,0.0,1.0,0.000611807892321811,0.2857142857142857
112,0.4375,0.5,0.02564102564102564,0.04189944134078212,0.09090909090909091,1,0.0,1.0,1.0,0.5
113,0.625,0.026030368763557483,0.045454545454545456,0.00393217006635537,0.4864864864864865,1,0.0,1.0,0.02242152466367713,0.2857142857142857
114,0.42857142857142855,0.031914893617021274,0.037037037037037035,0.022094140249759846,0.10526315789473684,1,0.0,1.0,0.009708737864077669,1.0
115,0.52,0.005970149253731343,0.024536205864751647,0.005542528245576636,0.6923076923076923,1,0.0,1.0,0.0024596884394643345,0.5714285714285714
116,0.3488372093023256,0.022222222222222223,0.12101910828025478,0.029383886255924172,0.6666666666666666,1,0.0,1.0,0.008204193254329991,0.5
117,0.5789473684210527,0.0480295566502463,0.04431599229287091,0.015514809590973202,0.6060606060606061,1,0.0,1.0,0.00034441191665231615,0.3333333333333333
118,0.75,0.0019307681699075989,0.012339331619537276,0.028272251308900525,0.40384615384615385,1,0.0,1.0,0.0030349013657056147,0.2222222222222222
119,0.7142857142857143,0.00468384074941452,0.008968609865470852,0.041666666666666664,0.05128205128205128,1,0.0,1.0,0.006289308176100629,0.2857142857142857
120,0.3548387096774194,0.009485484334578902,0.04035874439461883,0.02384914032168608,0.5116279069767442,1,0.0,1.0,0.002667377967457989,0.2222222222222222
121,0.6521739130434783,0.003287835010461293,0.0017777777777777779,0.004415011037527594,0.06666666666666667,1,0.0,1.0,0.0049261083743842365,0.2857142857142857
122,0.37142857142857144,0.0012570033041229708,0.03689064558629776,0.0008350730688935282,0.6666666666666666,1,0.0,1.0,0.02662490211433046,0.2857142857142857
123,0.625,0.0008496176720475786,0.035541195476575124,0.019659239842726082,0.6551724137931034,1,0.0,1.0,0.1926605504587156,0.2857142857142857
124,0.45454545454545453,9.528346831824679e-05,0.007010515773660491,0.014913657770800628,0.2222222222222222,1,0.0,1.0,0.0014054813773717498,0.5
125,0.45454545454545453,5.955926146515783e-05,0.03508771929824561,0.006731946144430845,0.1,1,0.0,1.0,0.009693877551020408,0.25
126,0.3684210526315789,0.002331002331002331,0.019687712152070606,0.1346153846153846,0.5777777777777777,1,0.0,1.0,0.013390928725701945,0.2857142857142857
127,0.37142857142857144,0.0012570033041229708,0.03689064558629776,0.004008016032064128,0.6666666666666666,1,0.0,1.0,0.02662490211433046,0.2857142857142857
128,0.5652173913043478,8.801549072636784e-05,0.08418367346938775,0.0221316249271986,0.6666666666666666,1,0.0,1.0,0.054313099041533544,0.5714285714285714
129,0.3333333333333333,0.0009337068160597573,0.02768166089965398,0.015977961432506887,0.30952380952380953,1,0.0,1.0,0.02702702702702703,0.5714285714285714
130,0.5652173913043478,1.0,0.15853658536585366,0.041251778093883355,0.4782608695652174,1,0.0,1.0,0.01558846453624318,0.5
131,0.6,0.001978821264306343,0.009235936188077247,0.002904162633107454,0.3958333333333333,1,0.0,1.0,0.000336417157275021,0.2857142857142857
132,0.42857142857142855,0.0029431000654022237,0.014987244897959183,0.013859020310633213,0.7241379310344828,1,0.0,1.0,0.0031570639305445935,0.5714285714285714
133,0.42857142857142855,0.0003090712409210323,0.02906350914962325,0.02616516762060507,0.575,1,0.0,1.0,0.055441478439425054,0.2857142857142857
134,0.4117647058823529,0.0425531914893617,0.17857142857142858,0.009325044404973356,0.4444444444444444,1,0.0,1.0,0.01694915254237288,0.5
135,0.5,0.07936507936507936,0.13846153846153847,0.049523809523809526,0.5333333333333333,1,0.0,1.0,0.10317460317460317,0.2857142857142857
136,0.5789473684210527,0.0024779462781246903,0.029616724738675958,0.015242494226327945,0.6444444444444445,1,0.0,1.0,0.029542097488921712,0.2857142857142857
137,0.42857142857142855,0.03361344537815126,0.052845528455284556,0.034389140271493215,0.5581395348837209,1,0.0,1.0,0.0003784295175023652,0.2857142857142857
138,0.4,1.0,0.028169014084507043,0.00837257980115123,0.6785714285714286,1,0.0,1.0,0.020202020202020204,0.2857142857142857
139,0.5,0.03869047619047619,0.004629629629629629,0.0310391363022942,0.04878048780487805,1,0.0,1.0,0.002173913043478261,0.2857142857142857
140,0.5,0.0038074931465123365,0.007633587786259542,0.013986013986013986,0.05714285714285714,1,0.011627906976744186,1.0,0.06451612903225806,0.2857142857142857
141,0.6363636363636364,0.0014265335235378032,0.07636363636363637,0.012213740458015267,0.4857142857142857,1,0.0,1.0,0.05973025048169557,0.5714285714285714
142,0.4838709677419355,0.05565217391304348,0.0017905102954341987,0.007931665649786455,0.045454545454545456,1,0.0,1.0,0.001976284584980237,0.14285714285714285
143,0.7142857142857143,0.003605183669492351,0.04918032786885246,0.09359605911330049,0.391304347826087,1,0.0,1.0,0.001984126984126984,0.2857142857142857
144,0.7333333333333333,1.0,0.023725834797891036,0.0099241097489784,0.75,1,0.0,1.0,0.0019940179461615153,0.5
145,0.5238095238095238,0.0017982878273643686,0.0009891196834817012,0.06077348066298342,0.037037037037037035,1,0.0,1.0,0.011021505376344085,0.375
146,0.4074074074074074,0.030685920577617327,0.023886378308586184,0.020625644551392232,0.6274509803921569,1,0.0,1.0,0.003056179775280899,0.5714285714285714
147,0.42857142857142855,0.002358331648810727,0.01715686274509804,0.017597551644988524,0.36,1,0.0,1.0,0.0014064697609001407,0.2857142857142857
148,0.4666666666666667,0.0006459948320413437,0.08196721311475409,0.004739336492890996,0.2962962962962963,1,0.0,1.0,1.0,0.2727272727272727
149,0.6,0.0016865079365079366,0.02168525402726146,0.002750220999901778,0.6382978723404256,1,0.0,1.0,0.01596467391304348,0.5
150,0.3939393939393939,0.014084507042253521,0.003215434083601286,0.0008087343307723412,0.09090909090909091,1,0.0,1.0,0.007246376811594203,0.2857142857142857
151,0.35135135135135137,1.0,0.028021015761821366,0.016512549537648614,0.7105263157894737,1,0.0,1.0,0.11458333333333333,0.2857142857142857
152,1.0,0.002158855806422596,0.1111111111111111,0.055062166962699825,0.3333333333333333,1,0.0,1.0,0.004056795131845842,0.5
153,0.6666666666666666,0.0074005550416281225,0.033879781420765025,0.0364963503649635,0.6,1,0.0,1.0,0.025196850393700787,0.2857142857142857
154,0.5555555555555556,0.0033783783783783786,0.022727272727272728,0.029947916666666668,0.08333333333333333,1,0.0,1.0,0.0627062706270627,0.5
155,0.8571428571428571,0.04078549848942598,0.1728395061728395,0.04597701149425287,0.55,1,0.0,1.0,1.0,1.0
156,0.44,0.02284843869002285,0.013934970139349702,0.023674242424242424,0.4090909090909091,1,0.0,1.0,0.002824858757062147,0.2857142857142857
157,0.375,0.12365591397849462,0.015873015873015872,0.047128129602356406,0.09523809523809523,1,0.0,1.0,0.16831683168316833,0.5
158,0.4482758620689655,0.0019179928464050594,0.08771929824561403,0.07096774193548387,0.2,1,0.0,1.0,0.01680672268907563,1.0
159,0.375,0.002224694104560623,0.02687296416938111,0.017519752662315355,0.5454545454545454,1,0.0,1.0,0.02304147465437788,0.5714285714285714
160,0.6666666666666666,0.0010522114582199485,0.0069036934760096655,0.006083294337856809,0.3333333333333333,1,0.0,1.0,0.000546000546000546,1.0
161,0.3333333333333333,0.011235955056179775,0.14049586776859505,0.013086150490730643,0.4411764705882353,1,0.0,1.0,0.004366812227074236,0.5
162,0.4166666666666667,0.005847953216374269,0.14432989690721648,0.042105263157894736,0.5,1,0.0,1.0,0.009900990099009901,1.0
163,0.7647058823529411,0.0021551724137931034,0.01303538175046555,0.0009161704076958314,0.4090909090909091,1,0.0,1.0,0.00076103500761035,0.2857142857142857
164,0.48148148148148145,0.010575427682737169,0.0035149384885764497,0.01322418136020151,0.045454545454545456,1,0.0,1.0,0.029667149059334298,0.2222222222222222
165,0.5454545454545454,0.01818181818181818,0.07301587301587302,0.06896551724137931,0.7142857142857143,1,0.058823529411764705,1.0,0.07407407407407407,0.2857142857142857
166,0.36585365853658536,0.041666666666666664,0.06267029972752043,0.11940298507462686,0.4883720930232558,1,0.0,1.0,0.03674540682414698,0.2857142857142857
167,0.6470588235294118,1.0,0.01098901098901099,0.06688963210702341,0.08695652173913043,1,0.0,1.0,0.07142857142857142,0.2857142857142857
168,0.5652173913043478,0.007683658170914542,0.0036036036036036037,0.0026490066225165563,0.045454545454545456,1,0.0,1.0,0.0014492753623188406,1.0
169,0.35135135135135137,0.02449479485609308,0.045081967213114756,0.00047778308647873863,0.5405405405405406,1,0.0,1.0,0.03225806451612903,0.2857142857142857
170,0.7333333333333333,0.002129925452609159,0.003278688524590164,0.04335260115606936,0.06896551724137931,1,0.0,1.0,0.0009174311926605505,0.2857142857142857
171,0.4074074074074074,0.04054054054054054,0.04804270462633452,0.04553415061295972,0.6764705882352942,1,0.0,1.0,0.019696969696969695,0.4
172,0.5789473684210527,0.0022870478413068844,0.02531645569620253,0.049557522123893805,0.08333333333333333,1,0.0,1.0,0.05,0.5
173,0.6363636363636364,0.05976095617529881,0.002442002442002442,0.020226537216828478,0.05128205128205128,1,0.0,1.0,0.0008802816901408451,0.2857142857142857
174,0.5555555555555556,0.012069736253911488,0.0013157894736842105,0.0015048908954100827,0.06666666666666667,1,0.0,1.0,0.001401541695865452,1.0
175,0.3939393939393939,8.839388314328648e-05,0.11165048543689321,0.010787992495309569,0.6060606060606061,1,0.0,1.0,0.024719101123595506,0.2857142857142857
176,0.41935483870967744,0.06198347107438017,0.03395585738539898,0.02297794117647059,0.4358974358974359,1,0.0,1.0,0.000515331100231899,0.2857142857142857
177,0.45454545454545453,0.047619047619047616,0.015957446808510637,0.012433392539964476,0.4222222222222222,1,0.0,1.0,0.03930817610062893,0.2222222222222222
178,0.5454545454545454,0.0009350163627863488,0.01152073732718894,0.0273972602739726,0.32432432432432434,1,0.0,1.0,0.001455604075691412,0.5714285714285714
179,0.4482758620689655,0.00019538882375928098,0.023424428332403793,0.03048780487804878,0.6851851851851852,1,0.0,1.0,0.028169014084507043,0.3333333333333333
180,0.52,0.0035168810289389067,0.026455026455026454,0.01038961038961039,0.4594594594594595,1,0.0,1.0,0.0004929751047572097,0.5
181,0.36363636363636365,0.0010065425264217413,0.13793103448275862,0.0448,0.37037037037037035,1,0.0,1.0,0.0009857072449482504,0.5
182,0.42857142857142855,0.05263157894736842,0.1509433962264151,0.15841584158415842,0.2857142857142857,1,0.0,1.0,0.16981132075471697,0.2857142857142857
183,0.5294117647058824,0.0672782874617737,0.0437375745526839,0.008839779005524863,0.37254901960784315,1,0.0,1.0,0.0003837298541826554,0.5555555555555556
184,0.52,0.0070921985815602835,0.016597510373443983,0.02937853107344633,0.3783783783783784,1,0.07692307692307693,1.0,0.005141388174807198,0.2857142857142857
185,0.5555555555555556,0.002442002442002442,0.03343465045592705,0.050590219224283306,0.2727272727272727,1,0.0,1.0,0.002677376171352075,1.0
186,0.3793103448275862,0.0018230178416664177,0.08837209302325581,0.03937007874015748,0.48484848484848486,1,0.0,1.0,1.0,0.5
187,0.3333333333333333,0.012555219716345037,0.003629764065335753,0.001141552511415525,0.05128205128205128,1,0.0,1.0,0.02702702702702703,0.2857142857142857
188,0.4166666666666667,0.0029726820767772026,0.03875968992248062,0.0005877831532305467,0.2857142857142857,1,0.0,1.0,0.00980392156862745,0.5
189,0.7333333333333333,0.001088139281828074,0.005263157894736842,0.015393073117097306,0.05128205128205128,1,0.0,1.0,0.01803713527851459,0.2857142857142857
190,0.5238095238095238,0.0016163557730112272,0.0011507479861910242,0.0019047619047619048,0.0392156862745098,1,0.0,1.0,0.004889975550122249,0.2857142857142857
191,0.3333333333333333,0.003035391371738569,0.002484472049689441,0.004084197298146403,0.04878048780487805,1,0.0,1.0,0.005018248175182482,0.2857142857142857
192,0.375,0.0019524894240156199,0.1111111111111111,0.018856065367693273,0.3333333333333333,1,0.0,1.0,0.05714285714285714,0.5
193,0.5652173913043478,0.005847953216374269,0.033112582781456956,0.02027027027027027,0.6111111111111112,1,0.0,1.0,0.0007870916961826052,0.3333333333333333
194,0.42857142857142855,0.011235955056179775,0.16216216216216217,0.07258064516129033,0.625,1,0.0,1.0,1.0,0.5
